personId,season,firstName,lastName,guard,forward,center,gamesPlayed,points,assists,blocks,steals,reboundsTotal,turnovers,fieldGoalsAttempted,fieldGoalsMade,threePointersAttempted,threePointersMade,freeThrowsAttempted,freeThrowsMade,trueShootingAttempts,ts,fantasyPoints,br_id
2452,2003,J.R.,Bremer,1,0,0,61,8.655737704918034,2.6885245901639343,0.0491803278688524,0.6229508196721312,2.377049180327869,0.9672131147540984,7.60655737704918,2.80327868852459,4.688524590163935,1.6557377049180328,1.819672131147541,1.3934426229508197,8.407213114754098,0.514780438343343,17.008196721311478,
1763,2002,Ryan,Bowen,0,1,0,75,4.8533333333333335,0.6933333333333334,0.5466666666666666,1.0,3.986666666666667,0.5466666666666666,4.093333333333334,1.96,0.16,0.0133333333333333,1.2266666666666666,0.92,4.633066666666667,0.523771152296535,16.96666666666667,
2243,2005,Brian,Scalabrine,0,1,0,54,6.277777777777778,1.6296296296296295,0.3333333333333333,0.6296296296296297,4.518518518518518,1.2222222222222223,6.148148148148148,2.4444444444444446,1.2592592592592593,0.4074074074074074,1.2777777777777777,0.9814814814814816,6.71037037037037,0.4677668616845126,16.907407407407405,
2055,2003,Mamadou,N'diaye,0,0,1,22,5.454545454545454,0.3181818181818182,1.4545454545454546,0.3636363636363636,3.727272727272727,0.9545454545454546,4.363636363636363,1.9545454545454544,0.0,0.0,2.136363636363636,1.5454545454545454,5.303636363636363,0.5142269454919438,16.886363636363637,
251,2001,Sean,Elliott,0,1,0,52,7.865384615384615,1.5576923076923077,0.4807692307692308,0.4423076923076923,3.269230769230769,0.9807692307692308,6.519230769230769,2.826923076923077,2.480769230769231,1.0576923076923077,1.6153846153846154,1.1538461538461535,7.23,0.5439408447707202,16.836538461538463,elliose01
2669,2004,Linton,Johnson,0,1,0,41,4.219512195121951,0.6585365853658537,0.7804878048780488,0.902439024390244,4.463414634146342,0.902439024390244,4.951219512195122,1.7560975609756098,0.8048780487804879,0.1707317073170731,0.902439024390244,0.5365853658536586,5.34829268292683,0.3944728201386355,16.829268292682926,
1442,2002,Zeljko,Rebraca,0,0,1,74,6.9324324324324325,0.5135135135135135,0.9864864864864864,0.3783783783783784,3.918918918918919,1.135135135135135,5.054054054054054,2.554054054054054,0.0,0.0,2.364864864864865,1.8243243243243243,6.094594594594595,0.5687361419068736,16.77027027027027,
2230,2008,Maurice,Evans,1,1,0,75,8.853333333333333,1.08,0.1333333333333333,0.6133333333333333,2.9066666666666667,0.5333333333333333,7.266666666666667,3.493333333333333,2.786666666666666,1.08,1.106666666666667,0.7866666666666666,7.7536,0.5709175952675747,16.753333333333337,
201611,2010,Henry,Walker,0,1,0,34,9.676470588235292,1.1764705882352942,0.088235294117647,0.6764705882352942,2.588235294117647,0.8235294117647058,6.823529411764706,3.5294117647058822,3.411764705882353,1.4705882352941178,1.4411764705882353,1.1470588235294117,7.457647058823529,0.6487616343271809,16.735294117647058,
1005,2002,Walt,Williams,1,1,0,48,9.375,1.4375,0.2083333333333333,0.375,3.375,1.1041666666666667,8.25,3.458333333333333,3.8125,1.625,1.0625,0.8333333333333334,8.7175,0.5377114998566103,16.71875,
200749,2007,Shelden,Williams,0,1,1,80,5.55,0.55,0.4875,0.65,5.4375,1.2,4.5625,2.075,0.05,0.025,1.8,1.375,5.3545,0.5182556727985806,16.681250000000002,
1913,2001,Michael,Ruffin,0,1,1,45,2.6444444444444444,0.8666666666666667,0.8444444444444444,0.6666666666666666,5.822222222222222,1.022222222222222,2.0,0.8888888888888888,0.0,0.0,1.711111111111111,0.8666666666666667,2.7528888888888887,0.4803035195350339,16.677777777777777,
101189,2010,James,Singleton,0,1,0,54,4.648148148148148,0.5740740740740741,0.7962962962962963,0.5185185185185185,5.111111111111111,0.8888888888888888,4.648148148148148,1.7777777777777777,0.6296296296296297,0.1111111111111111,1.148148148148148,0.9814814814814816,5.153333333333333,0.4509846198073882,16.657407407407405,
2562,2007,Sasha,Pavlovic,1,1,0,65,9.292307692307691,1.6153846153846154,0.2615384615384615,0.8461538461538461,2.4307692307692306,1.5692307692307692,7.523076923076923,3.4153846153846152,2.276923076923077,0.9230769230769232,1.9384615384615385,1.5384615384615383,8.376,0.5546984057012712,16.653846153846153,
1922,2006,Francisco,Elson,0,1,1,72,4.888888888888889,0.6527777777777778,0.625,0.75,4.708333333333333,0.9027777777777778,3.9444444444444446,2.0972222222222223,0.0694444444444444,0.0138888888888888,1.0277777777777777,0.6805555555555556,4.3966666666666665,0.5559767500631793,16.625,
101130,2008,Johan,Petro,0,0,1,72,6.0,0.4444444444444444,0.5833333333333334,0.4861111111111111,5.138888888888889,1.0138888888888888,6.097222222222222,2.555555555555556,0.0138888888888888,0.0,1.2083333333333333,0.8888888888888888,6.628888888888889,0.4525645323499833,16.624999999999996,
2751,2006,Viktor,Khryapa,0,1,0,69,5.840579710144928,1.2753623188405796,0.4202898550724637,0.7246376811594203,4.449275362318841,1.2173913043478262,4.956521739130435,2.289855072463768,0.4347826086956521,0.144927536231884,1.608695652173913,1.115942028985507,5.664347826086956,0.5155562378466892,16.57246376811594,
1521,2002,Jacque,Vaughn,1,0,0,82,6.585365853658536,4.2560975609756095,0.024390243902439,0.7804878048780488,2.048780487804878,1.353658536585366,5.341463414634147,2.5121951219512195,0.6585365853658537,0.2926829268292683,1.5365853658536586,1.2682926829268293,6.017560975609756,0.5471789883268482,16.554878048780488,
2416,2006,Kareem,Rush,1,0,0,47,10.085106382978724,1.0638297872340423,0.2765957446808511,0.8085106382978723,2.191489361702128,1.3829787234042554,9.97872340425532,3.851063829787234,3.48936170212766,1.2127659574468086,1.6382978723404256,1.1702127659574468,10.699574468085109,0.4712853961183583,16.54255319148936,
201978,2010,Chase,Budinger,0,1,0,71,8.971830985915492,1.2112676056338028,0.1549295774647887,0.4647887323943662,3.028169014084507,0.6338028169014085,7.690140845070423,3.3943661971830985,3.352112676056338,1.2394366197183098,1.1971830985915493,0.943661971830986,8.216901408450704,0.5459376071306136,16.54225352112676,
2067,2004,Eddie,House,1,0,0,60,6.816666666666666,2.466666666666667,0.0666666666666666,1.0833333333333333,2.3,1.05,7.483333333333333,2.683333333333333,2.2666666666666666,0.85,0.75,0.6,7.813333333333333,0.4362201365187713,16.46666666666666,
2774,2006,Bernard,Robinson,1,1,0,66,6.393939393939394,1.1666666666666667,0.1515151515151515,1.2272727272727273,3.3181818181818183,1.121212121212121,5.53030303030303,2.378787878787879,0.3181818181818182,0.0303030303030303,2.0303030303030303,1.606060606060606,6.423636363636364,0.4976884611755826,16.393939393939394,
718,2002,Gary,Trent,0,1,0,64,7.46875,0.9375,0.421875,0.328125,4.21875,0.90625,5.953125,3.015625,0.03125,0.0,2.25,1.4375,6.943125,0.5378521919164642,16.390625,
1886,2003,Jonathan,Bender,0,1,0,45,6.733333333333333,0.9333333333333332,1.2444444444444445,0.1777777777777777,2.955555555555556,0.9333333333333332,5.644444444444445,2.488888888888889,1.1777777777777778,0.4222222222222222,1.8666666666666667,1.3333333333333333,6.465777777777778,0.5206901292273852,16.38888888888889,
916,2001,Corie,Blount,0,1,1,68,4.602941176470588,0.8676470588235294,0.3235294117647059,0.6176470588235294,5.882352941176471,1.0735294117647058,4.323529411764706,1.911764705882353,0.1176470588235294,0.0294117647058823,1.2205882352941178,0.75,4.860588235294117,0.4734963088466658,16.345588235294112,
2214,2003,Michael,Bradley,0,1,0,67,5.044776119402985,1.0,0.4776119402985074,0.2388059701492537,6.104477611940299,1.1343283582089552,4.686567164179104,2.253731343283582,0.0895522388059701,0.0149253731343283,1.0,0.5223880597014925,5.126567164179105,0.492022825200885,16.298507462686565,
2567,2006,Brian,Cook,0,1,1,81,7.925925925925926,0.9135802469135802,0.3950617283950617,0.4567901234567901,3.382716049382716,0.7530864197530864,6.308641975308642,3.2222222222222223,1.037037037037037,0.4444444444444444,1.2469135802469136,1.037037037037037,6.857283950617283,0.5779202074031399,16.271604938271604,
201962,2010,Toney,Douglas,1,0,0,54,8.851851851851851,2.074074074074074,0.0555555555555555,0.7777777777777778,1.9814814814814807,1.0,7.148148148148148,3.2962962962962963,3.2222222222222223,1.2592592592592593,1.2407407407407407,1.0,7.694074074074074,0.5752382786175027,16.268518518518515,
1074,2001,Matt,Maloney,1,0,0,54,6.833333333333333,2.833333333333333,0.0925925925925925,1.037037037037037,2.1666666666666665,1.2962962962962965,6.425925925925926,2.703703703703704,2.6296296296296298,0.9444444444444444,0.6296296296296297,0.4814814814814814,6.702962962962963,0.5097248314730909,16.25925925925926,
201599,2009,DeAndre,Jordan,0,0,1,49,4.653061224489796,0.2244897959183673,1.2040816326530612,0.2244897959183673,4.816326530612245,0.8367346938775511,3.0,1.8979591836734693,0.0,0.0,2.224489795918368,0.8571428571428571,3.9787755102040814,0.584735330324169,16.255102040816325,
201175,2009,Glen,Davis,0,1,1,76,6.973684210526316,0.9078947368421052,0.25,0.6973684210526315,3.960526315789474,0.9342105263157896,5.921052631578948,2.6184210526315788,0.0657894736842105,0.0263157894736842,2.3421052631578947,1.7105263157894737,6.9515789473684215,0.5015899454875833,16.197368421052634,
345,2001,Terry,Porter,1,0,0,80,7.1625,3.1375,0.1375,0.65,2.5125,1.3,5.5,2.4625,2.5625,1.0875,1.45,1.15,6.138,0.5834555229716519,16.1875,portete01
2745,2008,Kirk,Snyder,1,1,0,36,7.25,1.7777777777777777,0.4166666666666667,0.5555555555555556,3.5,1.4444444444444444,5.25,2.6666666666666665,0.6388888888888888,0.1388888888888889,2.4444444444444446,1.7777777777777777,6.325555555555556,0.5730721939223608,16.166666666666668,
200769,2010,Shannon,Brown,1,0,0,80,8.175,1.325,0.3875,0.6875,2.2375,0.8375,7.3125,3.1,2.325,0.75,1.4625,1.225,7.955999999999999,0.5137631975867271,16.14375,
